street,facing_bet,pot_size,to_call,pot_odds,bet_to_pot,hero_position,villain_position,is_ip,hand_category,hand_rank,is_made_hand,is_strong_made,is_monster,has_flush_draw,has_straight_draw,draw_outs,is_monotone,is_two_tone,is_rainbow,is_paired,is_double_paired,connectivity_score,high_card_rank,danger_score,flush_danger,straight_danger,raw_equity,equity_vs_range,better_hand_pct,worse_hand_pct,equity_margin,spr,is_3bet_pot,villain_aggression_count,villain_checked_back,villain_call_count,num_opponents,villain_top_pair_plus_pct,villain_draw_pct,villain_air_pct,villain_range_capped,board_favour,num_callers_to_bet,facing_raise,action
0,1,90.0,45.0,0.333333,0.5,3,5,1,5,1.19,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.27575,0.27575,0.633272,0.36557,-0.057583,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,FOLD
0,1,90.0,45.0,0.333333,0.5,3,5,1,6,1.334,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.44425,0.44425,0.263198,0.736802,0.110917,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,CALL
0,1,90.0,45.0,0.333333,0.5,3,5,1,6,1.341,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.471,0.471,0.276961,0.72161,0.137667,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,CALL
0,1,90.0,45.0,0.333333,0.5,3,5,1,9,1.64,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.6465,0.6465,0.094718,0.883863,0.313167,1.1111,0,0,0,1,2,0.3011,0.0,0.2652,1,-0.0011,0,1,CALL
1,1,156.0,60.0,0.277778,0.384615,3,2,1,0,0.21,0,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.05575,0.05575,0.831099,0.144772,-0.222028,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,FOLD
1,1,156.0,60.0,0.277778,0.384615,3,2,1,0,0.19,0,0,0,0,1,4,0,0,1,0,0,2,12,0.08,0.0,0.0,0.126,0.126,0.957333,0.018667,-0.151778,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,FOLD
1,1,156.0,60.0,0.277778,0.384615,3,2,1,1,0.34,0,0,0,0,1,4,0,0,1,0,0,2,12,0.08,0.0,0.0,0.1385,0.1385,0.64,0.352,-0.139278,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,FOLD
1,1,156.0,60.0,0.277778,0.384615,3,2,1,12,3.55,1,1,1,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.9095,0.9095,0.015038,0.984962,0.631722,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,RAISE
1,1,156.0,60.0,0.277778,0.384615,3,2,1,6,1.331,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.56425,0.56425,0.110215,0.873656,0.286472,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,CALL
1,1,156.0,60.0,0.277778,0.384615,3,2,1,6,1.33,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.56475,0.56475,0.132075,0.851752,0.286972,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,CALL
1,1,156.0,60.0,0.277778,0.384615,3,2,1,5,1.17,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.312,0.312,0.318182,0.676768,0.034222,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,FOLD
1,1,156.0,60.0,0.277778,0.384615,3,2,1,7,1.333,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.6305,0.6305,0.083784,0.9,0.352722,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,CALL
1,1,156.0,60.0,0.277778,0.384615,3,2,1,6,1.331,1,0,0,0,0,0,0,0,1,0,0,2,12,0.08,0.0,0.0,0.56175,0.56175,0.110215,0.873656,0.283972,0.641,0,2,0,0,2,0.3627,0.0,0.3547,0,-0.0627,0,1,CALL
2,1,280.0,140.0,0.333333,0.5,5,2,0,0,0.23,0,0,0,0,1,4,0,0,1,0,0,5,14,0.42,0.0,0.3,0.229972,0.229972,0.747211,0.207156,-0.103361,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,FOLD
2,1,280.0,140.0,0.333333,0.5,5,2,0,13,4.1,1,1,1,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.982309,0.982309,0.0,0.964618,0.648976,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,RAISE
2,1,280.0,140.0,0.333333,0.5,5,2,0,4,1.01,1,0,0,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.318058,0.318058,0.681602,0.317719,-0.015275,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,FOLD
2,1,280.0,140.0,0.333333,0.5,5,2,0,5,1.19,1,0,0,0,1,4,0,0,1,0,0,5,14,0.42,0.0,0.3,0.340894,0.340894,0.658423,0.34021,0.007561,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,CALL
2,1,280.0,140.0,0.333333,0.5,5,2,0,6,1.345,1,0,0,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.438383,0.438383,0.55805,0.434815,0.10505,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,FOLD
2,1,280.0,140.0,0.333333,0.5,5,2,0,6,1.351,1,0,0,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.438418,0.438418,0.557874,0.434709,0.105085,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,CALL
2,1,280.0,140.0,0.333333,0.5,5,2,0,7,1.353,1,0,0,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.538362,0.538362,0.434818,0.511541,0.205029,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,CALL
2,1,280.0,140.0,0.333333,0.5,5,2,0,10,2.5225,1,1,0,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.785795,0.785795,0.214205,0.785795,0.452462,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,CALL
2,1,280.0,140.0,0.333333,0.5,5,2,0,12,3.53,1,1,1,0,0,0,0,0,1,0,0,5,14,0.42,0.0,0.3,0.811715,0.811715,0.188285,0.811715,0.478382,0.3571,0,2,1,0,1,0.6661,0.0,0.233,0,-0.3661,0,1,RAISE
0,1,155.0,35.0,0.184211,0.225806,5,2,0,0,0.15,0,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.08525,0.08525,0.982659,0.0,-0.098961,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,FOLD
0,1,155.0,35.0,0.184211,0.225806,5,2,0,0,0.2,0,0,0,0,1,4,0,0,1,0,0,2,13,0.0,0.0,0.0,0.177,0.177,0.917404,0.064897,-0.007211,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,FOLD
0,1,155.0,35.0,0.184211,0.225806,5,2,0,0,0.22,0,0,0,0,1,8,0,0,1,0,0,2,13,0.0,0.0,0.0,0.29,0.29,0.88685,0.100917,0.105789,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,CALL
0,1,155.0,35.0,0.184211,0.225806,5,2,0,3,1.06,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.25575,0.25575,0.545977,0.442529,0.071539,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,FOLD
0,1,155.0,35.0,0.184211,0.225806,5,2,0,6,1.34,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.42975,0.42975,0.189602,0.804281,0.245539,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,CALL
0,1,155.0,35.0,0.184211,0.225806,5,2,0,7,1.342,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.46275,0.46275,0.138365,0.823899,0.278539,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,CALL
0,1,155.0,35.0,0.184211,0.225806,5,2,0,10,2.6775,1,1,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.71175,0.71175,0.030864,0.962963,0.527539,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,CALL
0,1,155.0,35.0,0.184211,0.225806,5,2,0,5,1.21,1,0,0,0,0,0,0,0,1,0,0,2,13,0.0,0.0,0.0,0.31575,0.31575,0.347432,0.646526,0.131539,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,FOLD
0,1,155.0,35.0,0.184211,0.225806,5,2,0,1,0.34,0,0,0,0,1,8,0,0,1,0,0,2,13,0.0,0.0,0.0,0.251,0.251,0.711974,0.229773,0.066789,0.6452,0,1,0,0,2,0.3174,0.0878,0.1856,0,-0.0174,1,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,1,0.33,0,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.08,0.08,0.887324,0.112676,-0.137391,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,FOLD
0,1,90.0,25.0,0.217391,0.277778,5,2,0,1,0.32,0,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.075,0.075,0.926346,0.073654,-0.142391,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,FOLD
0,1,90.0,25.0,0.217391,0.277778,5,2,0,0,0.17,0,0,0,1,1,13,0,1,0,0,0,2,10,0.25,0.25,0.0,0.44175,0.44175,0.946237,0.037634,0.224359,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,2,0.44,0,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.27625,0.27625,0.522796,0.422492,0.058859,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,0,0.19,0,0,0,0,1,8,0,1,0,0,0,2,10,0.25,0.25,0.0,0.3245,0.3245,0.940701,0.059299,0.107109,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,1,0.31,0,0,0,0,1,8,0,1,0,0,0,2,10,0.25,0.25,0.0,0.33175,0.33175,0.92437,0.067227,0.114359,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,12,3.53,1,1,1,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.764,0.764,0.031579,0.968421,0.546609,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,RAISE
0,1,90.0,25.0,0.217391,0.277778,5,2,0,6,1.307,1,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.40275,0.40275,0.224044,0.775956,0.185359,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,90.0,25.0,0.217391,0.277778,5,2,0,5,1.18,1,0,0,0,0,0,0,1,0,0,0,2,10,0.25,0.25,0.0,0.35525,0.35525,0.28877,0.700535,0.137859,1.1111,0,1,0,0,2,0.4049,0.0445,0.2794,0,-0.1049,0,1,CALL
0,1,210.0,60.0,0.222222,0.285714,3,2,1,0,0.23,0,0,0,0,1,8,0,0,1,0,0,2,14,0.0,0.0,0.0,0.20825,0.20825,0.651429,0.331429,-0.013972,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,FOLD
0,1,210.0,60.0,0.222222,0.285714,3,2,1,0,0.2,0,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.0765,0.0765,0.876081,0.097983,-0.145722,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,FOLD
0,1,210.0,60.0,0.222222,0.285714,3,2,1,3,1.05,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.1575,0.1575,0.568421,0.426316,-0.064722,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,FOLD
0,1,210.0,60.0,0.222222,0.285714,3,2,1,6,1.351,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.4735,0.4735,0.080597,0.901493,0.251278,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,CALL
0,1,210.0,60.0,0.222222,0.285714,3,2,1,6,1.351,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.453,0.453,0.080597,0.901493,0.230778,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,CALL
0,1,210.0,60.0,0.222222,0.285714,3,2,1,7,1.353,1,0,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.55,0.55,0.057229,0.924699,0.327778,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,CALL
0,1,210.0,60.0,0.222222,0.285714,3,2,1,10,2.73,1,1,0,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.64725,0.64725,0.053521,0.946479,0.425028,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,CALL
0,1,210.0,60.0,0.222222,0.285714,3,2,1,12,3.55,1,1,1,0,0,0,0,0,1,0,0,2,14,0.0,0.0,0.0,0.792,0.792,0.015915,0.984085,0.569778,0.4762,0,1,0,0,2,0.2427,0.0456,0.1784,0,0.0573,0,1,RAISE
2,1,500.0,200.0,0.285714,0.4,3,2,1,13,4.11,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.9035,0.9035,0.04065,0.95935,0.617786,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,CALL
2,1,500.0,200.0,0.285714,0.4,3,2,1,11,3.07,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.8925,0.8925,0.040486,0.959514,0.606786,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,CALL
2,1,500.0,200.0,0.285714,0.4,3,2,1,15,6.5675,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.9945,0.9945,0.004184,0.995816,0.708786,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,RAISE
2,1,500.0,200.0,0.285714,0.4,3,2,1,15,6.4675,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.916,0.916,0.01581,0.98419,0.630286,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,RAISE
2,1,500.0,200.0,0.285714,0.4,3,2,1,2,0.44,0,0,0,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.10425,0.10425,0.591111,0.368889,-0.181464,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,FOLD
2,1,500.0,200.0,0.285714,0.4,3,2,1,11,3.07,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.88725,0.88725,0.037657,0.958159,0.601536,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,CALL
2,1,500.0,200.0,0.285714,0.4,3,2,1,15,6.2675,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.929,0.929,0.026316,0.973684,0.643286,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,RAISE
2,1,500.0,200.0,0.285714,0.4,3,2,1,15,6.3625,1,1,1,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.9035,0.9035,0.022727,0.977273,0.617786,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,RAISE
2,1,500.0,200.0,0.285714,0.4,3,2,1,10,2.5675,1,1,0,0,0,0,0,0,1,1,0,2,11,0.27,0.0,0.0,0.48925,0.48925,0.137778,0.835556,0.203536,0.2,0,1,1,2,2,0.6989,0.0,0.3011,1,-0.3989,0,1,CALL
